//█████████████████████████████████████████████████████████████████████████████
// +.'미인식 문자치환
//█████████████████████████████████████████████████████████████████████████████

//반각 가타카나 <SkipLayer 11100110>
립	йuR	29999060	0
릿	йuT	29999060	0
링	йuV	29999060	0
마	кaA	29999070	0
막	кaB	29999070	0
만	кaE	29999070	0
많	кaG	29999070	0
맏	кaH	29999070	0
말	кaI	29999070	0
맑	кaJ	29999070	0
맒	кaK	29999070	0
맘	кaQ	29999070	0
맙	кaR	29999070	0
맛	кaT	29999070	0
망	кaV	29999070	0
맞	кaW	29999070	0
맡	кaZ	29999070	0
맣	кa1	29999070	0
매	кbA	29999070	0
맥	кbB	29999070	0
맨	кbE	29999070	0
맬	кbI	29999070	0
맴	кbQ	29999070	0
맵	кbR	29999070	0
맷	кbT	29999070	0
맸	кbU	29999070	0
맹	кbV	29999070	0
맺	кbW	29999070	0
먀	кcA	29999070	0
먁	кcB	29999070	0
먈	кcI	29999070	0
먕	кcV	29999070	0
머	кeA	29999070	0
먹	кeB	29999070	0
먼	кeE	29999070	0
멀	кeI	29999070	0
멂	кeK	29999070	0
멈	кeQ	29999070	0
멉	кeR	29999070	0
멋	кeT	29999070	0
멍	кeV	29999070	0
멎	кeW	29999070	0
멓	кe1	29999070	0
메	кfA	29999070	0
멕	кfB	29999070	0
멘	кfE	29999070	0
멜	кfI	29999070	0
멤	кfQ	29999070	0
멥	кfR	29999070	0
멧	кfT	29999070	0
멨	кfU	29999070	0
멩	кfV	29999070	0
며	кgA	29999070	0
멱	кgB	29999070	0
면	кgE	29999070	0
멸	кgI	29999070	0
몃	кgT	29999070	0
몄	кgU	29999070	0
명	кgV	29999070	0
몇	кgX	29999070	0
몌	кhA	29999070	0
모	кiA	29999070	0
목	кiB	29999070	0
몫	кiD	29999070	0
몬	кiE	29999070	0
몰	кiI	29999070	0
몲	кiK	29999070	0
몸	кiQ	29999070	0
몹	кiR	29999070	0
못	кiT	29999070	0
몽	кiV	29999070	0
뫄	кjA	29999070	0
뫈	кjE	29999070	0
뫘	кjU	29999070	0
뫙	кjV	29999070	0
뫼	кlA	29999070	0
묀	кlE	29999070	0
묄	кlI	29999070	0
묍	кlR	29999070	0
묏	кlT	29999070	0
묑	кlV	29999070	0
묘	кmA	29999070	0
묜	кmE	29999070	0
묠	кmI	29999070	0
묩	кmR	29999070	0
묫	кmT	29999070	0
무	кnA	29999070	0
묵	кnB	29999070	0
묶	кnC	29999070	0
문	кnE	29999070	0
묻	кnH	29999070	0
물	кnI	29999070	0
묽	кnJ	29999070	0
묾	кnK	29999070	0
뭄	кnQ	29999070	0
뭅	кnR	29999070	0
뭇	кnT	29999070	0
뭉	кnV	29999070	0
뭍	кnZ	29999070	0
뭏	кn1	29999070	0
뭐	кoA	29999070	0
뭔	кoE	29999070	0
뭘	кoI	29999070	0
뭡	кoR	29999070	0
뭣	кoT	29999070	0
뭬	кpA	29999070	0
뮈	кqA	29999070	0
뮌	кqE	29999070	0
뮐	кqI	29999070	0
뮤	кrA	29999070	0
뮨	кrE	29999070	0
뮬	кrI	29999070	0
뮴	кrQ	29999070	0
뮷	кrT	29999070	0
므	кsA	29999070	0
믄	кsE	29999070	0
믈	кsI	29999070	0
믐	кsQ	29999070	0
믓	кsT	29999070	0
미	кuA	29999070	0
믹	кuB	29999070	0
민	кuE	29999070	0
믿	кuH	29999070	0
밀	кuI	29999070	0
밂	кuK	29999070	0
밈	кuQ	29999070	0
밉	кuR	29999070	0
밋	кuT	29999070	0
밌	кuU	29999070	0
밍	кuV	29999070	0
및	кuX	29999070	0
밑	кuZ	29999070	0
바	лaA	29999080	0
박	лaB	29999080	0
밖	лaC	29999080	0
밗	лaD	29999080	0
반	лaE	29999080	0
받	лaH	29999080	0
발	лaI	29999080	0
밝	лaJ	29999080	0
밞	лaK	29999080	0
밟	лaL	29999080	0
밤	лaQ	29999080	0
밥	лaR	29999080	0
밧	лaT	29999080	0
방	лaV	29999080	0
밭	лaZ	29999080	0
배	лbA	29999080	0
백	лbB	29999080	0
밴	лbE	29999080	0
밸	лbI	29999080	0
뱀	лbQ	29999080	0
뱁	лbR	29999080	0
뱃	лbT	29999080	0
뱄	лbU	29999080	0
뱅	лbV	29999080	0
뱉	лbZ	29999080	0
뱌	лcA	29999080	0
뱍	лcB	29999080	0
뱐	лcE	29999080	0
뱝	лcR	29999080	0
버	лeA	29999080	0
벅	лeB	29999080	0
번	лeE	29999080	0
벋	лeH	29999080	0
벌	лeI	29999080	0
벎	лeK	29999080	0
범	лeQ	29999080	0
법	лeR	29999080	0
벗	лeT	29999080	0
벙	лeV	29999080	0
벚	лeW	29999080	0
베	лfA	29999080	0
벡	лfB	29999080	0
벤	лfE	29999080	0
벧	лfH	29999080	0
벨	лfI	29999080	0
벰	лfQ	29999080	0
벱	лfR	29999080	0
벳	лfT	29999080	0
벴	лfU	29999080	0
벵	лfV	29999080	0
벼	лgA	29999080	0
벽	лgB	29999080	0
변	лgE	29999080	0
별	лgI	29999080	0
볍	лgR	29999080	0
볏	лgT	29999080	0
볐	лgU	29999080	0
병	лgV	29999080	0
볕	лgZ	29999080	0
볘	лhA	29999080	0
볜	лhE	29999080	0
보	лiA	29999080	0
복	лiB	29999080	0
볶	лiC	29999080	0
본	лiE	29999080	0
볼	лiI	29999080	0
봄	лiQ	29999080	0
봅	лiR	29999080	0
봇	лiT	29999080	0
봉	лiV	29999080	0
봐	лjA	29999080	0
봔	лjE	29999080	0
봤	лjU	29999080	0
봬	лkA	29999080	0
뵀	лkU	29999080	0
뵈	лlA	29999080	0
뵉	лlB	29999080	0
뵌	лlE	29999080	0
뵐	лlI	29999080	0
뵘	лlQ	29999080	0
뵙	лlR	29999080	0
뵤	лmA	29999080	0
뵨	лmE	29999080	0
부	лnA	29999080	0
북	лnB	29999080	0
분	лnE	29999080	0
붇	лnH	29999080	0
불	лnI	29999080	0
붉	лnJ	29999080	0
붊	лnK	29999080	0
붐	лnQ	29999080	0
붑	лnR	29999080	0
붓	лnT	29999080	0
붕	лnV	29999080	0
붙	лnZ	29999080	0
붚	лn0	29999080	0
붜	лoA	29999080	0
붤	лoI	29999080	0
붰	лoU	29999080	0
붸	лpA	29999080	0
뷔	лqA	29999080	0
뷕	лqB	29999080	0
뷘	лqE	29999080	0
뷜	лqI	29999080	0
뷩	лqV	29999080	0
뷰	лrA	29999080	0
뷴	лrE	29999080	0
뷸	лrI	29999080	0
븀	лrQ	29999080	0
븃	лrT	29999080	0
븅	лrV	29999080	0
브	лsA	29999080	0
븍	лsB	29999080	0
븐	лsE	29999080	0
블	лsI	29999080	0
븜	лsQ	29999080	0
븝	лsR	29999080	0
븟	лsT	29999080	0
비	лuA	29999080	0
빅	лuB	29999080	0
빈	лuE	29999080	0
빌	лuI	29999080	0
빎	лuK	29999080	0
빔	лuQ	29999080	0
빕	лuR	29999080	0
빗	лuT	29999080	0
빙	лuV	29999080	0
빚	лuW	29999080	0
빛	лuX	29999080	0
빠	пaA	29999090	0
빡	пaB	29999090	0
빤	пaE	29999090	0
빨	пaI	29999090	0
빪	пaK	29999090	0
빰	пaQ	29999090	0
빱	пaR	29999090	0
빳	пaT	29999090	0
빴	пaU	29999090	0
빵	пaV	29999090	0
빻	пa1	29999090	0
빼	пbA	29999090	0
빽	пbB	29999090	0
뺀	пbE	29999090	0
뺄	пbI	29999090	0
뺌	пbQ	29999090	0
뺍	пbR	29999090	0
뺏	пbT	29999090	0
뺐	пbU	29999090	0
뺑	пbV	29999090	0
뺘	пcA	29999090	0
뺙	пcB	29999090	0
뺨	пcQ	29999090	0
뻐	пeA	29999090	0
뻑	пeB	29999090	0
뻔	пeE	29999090	0
뻗	пeH	29999090	0
뻘	пeI	29999090	0
뻠	пeQ	29999090	0
뻣	пeT	29999090	0
뻤	пeU	29999090	0
뻥	пeV	29999090	0
뻬	пfA	29999090	0
뼁	пfV	29999090	0
뼈	пgA	29999090	0
뼉	пgB	29999090	0
뼘	пgQ	29999090	0
뼙	пgR	29999090	0
뼛	пgT	29999090	0
뼜	пgU	29999090	0
뼝	пgV	29999090	0
뽀	пiA	29999090	0
뽁	пiB	29999090	0
뽄	пiE	29999090	0
뽈	пiI	29999090	0
뽐	пiQ	29999090	0
뽑	пiR	29999090	0
뽕	пiV	29999090	0
뾔	пlA	29999090	0
뾰	пmA	29999090	0
뿅	пmV	29999090	0
뿌	пnA	29999090	0
뿍	пnB	29999090	0
뿐	пnE	29999090	0
뿔	пnI	29999090	0
뿜	пnQ	29999090	0
뿟	пnT	29999090	0
뿡	пnV	29999090	0
쀼	пrA	29999090	0
쁑	пrV	29999090	0
쁘	пsA	29999090	0
쁜	пsE	29999090	0
쁠	пsI	29999090	0
쁨	пsQ	29999090	0
쁩	пsR	29999090	0
삐	пuA	29999090	0
삑	пuB	29999090	0
삔	пuE	29999090	0
삘	пuI	29999090	0
삠	пuQ	29999090	0
삡	пuR	29999090	0
삣	пuT	29999090	0
삥	пuV	29999090	0
사	фaA	29999110	0
삭	фaB	29999110	0
삯	фaD	29999110	0
산	фaE	29999110	0
삳	фaH	29999110	0
살	фaI	29999110	0
삵	фaJ	29999110	0
삶	фaK	29999110	0
삼	фaQ	29999110	0
삽	фaR	29999110	0
삿	фaT	29999110	0
샀	фaU	29999110	0
상	фaV	29999110	0
샅	фaZ	29999110	0
새	фbA	29999110	0
색	фbB	29999110	0
샌	фbE	29999110	0
샐	фbI	29999110	0
샘	фbQ	29999110	0
샙	фbR	29999110	0
샛	фbT	29999110	0
샜	фbU	29999110	0
생	фbV	29999110	0
샤	фcA	29999110	0
샥	фcB	29999110	0
샨	фcE	29999110	0
샬	фcI	29999110	0
샴	фcQ	29999110	0
샵	фcR	29999110	0
샷	фcT	29999110	0
샹	фcV	29999110	0
섀	фdA	29999110	0
섄	фdE	29999110	0
섈	фdI	29999110	0
섐	фdQ	29999110	0
섕	фdV	29999110	0
서	фeA	29999110	0
석	фeB	29999110	0
섞	фeC	29999110	0
섟	фeD	29999110	0
선	фeE	29999110	0
섣	фeH	29999110	0
설	фeI	29999110	0
섦	фeK	29999110	0
섧	фeL	29999110	0
섬	фeQ	29999110	0
섭	фeR	29999110	0
섯	фeT	29999110	0
섰	фeU	29999110	0
성	фeV	29999110	0
섶	фe0	29999110	0
세	фfA	29999110	0
섹	фfB	29999110	0
센	фfE	29999110	0
셀	фfI	29999110	0
셈	фfQ	29999110	0
셉	фfR	29999110	0
셋	фfT	29999110	0
셌	фfU	29999110	0
셍	фfV	29999110	0
셔	фgA	29999110	0
셕	фgB	29999110	0
션	фgE	29999110	0
셜	фgI	29999110	0
셤	фgQ	29999110	0
셥	фgR	29999110	0
셧	фgT	29999110	0
셨	фgU	29999110	0
셩	фgV	29999110	0
셰	фhA	29999110	0
셴	фhE	29999110	0
셸	фhI	29999110	0
솅	фhV	29999110	0
소	фiA	29999110	0
속	фiB	29999110	0
솎	фiC	29999110	0
손	фiE	29999110	0
솔	фiI	29999110	0
솖	фiK	29999110	0
솜	фiQ	29999110	0
솝	фiR	29999110	0
솟	фiT	29999110	0
송	фiV	29999110	0
솥	фiZ	29999110	0
솨	фjA	29999110	0
솩	фjB	29999110	0
솬	фjE	29999110	0
솰	фjI	29999110	0
솽	фjV	29999110	0
쇄	фkA	29999110	0
쇈	фkE	29999110	0
쇌	фkI	29999110	0
쇔	фkQ	29999110	0
쇗	фkT	29999110	0
쇘	фkU	29999110	0
쇠	фlA	29999110	0
쇤	фlE	29999110	0
쇨	фlI	29999110	0
쇰	фlQ	29999110	0
쇱	фlR	29999110	0
쇳	фlT	29999110	0
쇼	фmA	29999110	0
쇽	фmB	29999110	0
숀	фmE	29999110	0
숄	фmI	29999110	0
숌	фmQ	29999110	0
숍	фmR	29999110	0
숏	фmT	29999110	0
숑	фmV	29999110	0
수	фnA	29999110	0
숙	фnB	29999110	0
순	фnE	29999110	0
숟	фnH	29999110	0
술	фnI	29999110	0
숨	фnQ	29999110	0
숩	фnR	29999110	0
숫	фnT	29999110	0
숭	фnV	29999110	0
숯	фnX	29999110	0
숱	фnZ	29999110	0
숲	фn0	29999110	0
숴	фoA	29999110	0
쉈	фoU	29999110	0
쉐	фpA	29999110	0
쉑	фpB	29999110	0
쉔	фpE	29999110	0
쉘	фpI	29999110	0
쉠	фpQ	29999110	0
쉥	фpV	29999110	0
쉬	фqA	29999110	0
쉭	фqB	29999110	0
쉰	фqE	29999110	0
쉴	фqI	29999110	0
쉼	фqQ	29999110	0
쉽	фqR	29999110	0
쉿	фqT	29999110	0
슁	фqV	29999110	0
슈	фrA	29999110	0
슉	фrB	29999110	0
슐	фrI	29999110	0
슘	фrQ	29999110	0
슛	фrT	29999110	0
슝	фrV	29999110	0
스	фsA	29999110	0
슥	фsB	29999110	0
슨	фsE	29999110	0
슬	фsI	29999110	0
슭	фsJ	29999110	0
슴	фsQ	29999110	0
습	фsR	29999110	0
슷	фsT	29999110	0
승	фsV	29999110	0
시	фuA	29999110	0
식	фuB	29999110	0
신	фuE	29999110	0
싣	фuH	29999110	0
실	фuI	29999110	0
싫	фuP	29999110	0
심	фuQ	29999110	0
십	фuR	29999110	0
싯	фuT	29999110	0
싱	фuV	29999110	0
싶	фu0	29999110	0
싸	цaA	29999120	0
싹	цaB	29999120	0
싻	цaD	29999120	0
싼	цaE	29999120	0
쌀	цaI	29999120	0
쌈	цaQ	29999120	0
쌉	цaR	29999120	0
쌌	цaU	29999120	0
쌍	цaV	29999120	0
쌓	цa1	29999120	0
쌔	цbA	29999120	0
쌕	цbB	29999120	0
쌘	цbE	29999120	0
쌜	цbI	29999120	0
쌤	цbQ	29999120	0
쌥	цbR	29999120	0
쌨	цbU	29999120	0
쌩	цbV	29999120	0
썅	цcV	29999120	0
써	цeA	29999120	0
썩	цeB	29999120	0
썬	цeE	29999120	0
썰	цeI	29999120	0
썲	цeK	29999120	0
썸	цeQ	29999120	0
썹	цeR	29999120	0
썼	цeU	29999120	0
썽	цeV	29999120	0
쎄	цfA	29999120	0
쎈	цfE	29999120	0
쎌	цfI	29999120	0
쎙	цfV	29999120	0
쏘	цiA	29999120	0
쏙	цiB	29999120	0
쏜	цiE	29999120	0
쏟	цiH	29999120	0
쏠	цiI	29999120	0
쏢	цiK	29999120	0
쏨	цiQ	29999120	0
쏩	цiR	29999120	0
쏭	цiV	29999120	0
쏴	цjA	29999120	0
쏵	цjB	29999120	0
쏸	цjE	29999120	0
쐈	цjU	29999120	0
쐐	цkA	29999120	0
쐤	цkU	29999120	0
쐬	цlA	29999120	0
쐰	цlE	29999120	0
쐴	цlI	29999120	0
쐼	цlQ	29999120	0
쐽	цlR	29999120	0
쑈	цmA	29999120	0
쑤	цnA	29999120	0
쑥	цnB	29999120	0
쑨	цnE	29999120	0
쑬	цnI	29999120	0
쑴	цnQ	29999120	0
쑵	цnR	29999120	0
쑹	цnV	29999120	0
쒀	цoA	29999120	0
쒔	цoU	29999120	0
쒜	цpA	29999120	0
쒸	цqA	29999120	0
쒼	цqE	29999120	0
쓩	цrV	29999120	0
쓰	цsA	29999120	0
쓱	цsB	29999120	0
쓴	цsE	29999120	0
쓸	цsI	29999120	0
쓺	цsK	29999120	0
쓿	цsP	29999120	0
씀	цsQ	29999120	0
씁	цsR	29999120	0
씌	цtA	29999120	0
씐	цtE	29999120	0
씔	цtI	29999120	0
씜	цtQ	29999120	0
씨	цuA	29999120	0
씩	цuB	29999120	0
씬	цuE	29999120	0
씰	цuI	29999120	0
씸	цuQ	29999120	0
씹	цuR	29999120	0
씻	цuT	29999120	0
씽	цuV	29999120	0
아	чaA	29999130	0
악	чaB	29999130	0
안	чaE	29999130	0
앉	чaF	29999130	0
않	чaG	29999130	0
알	чaI	29999130	0
앍	чaJ	29999130	0
앎	чaK	29999130	0
앓	чaP	29999130	0
암	чaQ	29999130	0
압	чaR	29999130	0
앗	чaT	29999130	0
았	чaU	29999130	0
앙	чaV	29999130	0
앝	чaZ	29999130	0
앞	чa0	29999130	0
애	чbA	29999130	0
액	чbB	29999130	0
앤	чbE	29999130	0
앨	чbI	29999130	0
앰	чbQ	29999130	0
앱	чbR	29999130	0
앳	чbT	29999130	0
앴	чbU	29999130	0
앵	чbV	29999130	0
야	чcA	29999130	0
약	чcB	29999130	0
얀	чcE	29999130	0
얄	чcI	29999130	0
얇	чcL	29999130	0
얌	чcQ	29999130	0
얍	чcR	29999130	0
얏	чcT	29999130	0
양	чcV	29999130	0
얕	чcZ	29999130	0
얗	чc1	29999130	0
얘	чdA	29999130	0
얜	чdE	29999130	0
얠	чdI	29999130	0
얩	чdR	29999130	0
얬	чdU	29999130	0
어	чeA	29999130	0
억	чeB	29999130	0
언	чeE	29999130	0
얹	чeF	29999130	0
얻	чeH	29999130	0
얼	чeI	29999130	0
얽	чeJ	29999130	0
얾	чeK	29999130	0
엄	чeQ	29999130	0
업	чeR	29999130	0
없	чeS	29999130	0
엇	чeT	29999130	0
었	чeU	29999130	0
엉	чeV	29999130	0
엊	чeW	29999130	0
엌	чeY	29999130	0
엎	чe0	29999130	0
에	чfA	29999130	0
엑	чfB	29999130	0
엔	чfE	29999130	0
엘	чfI	29999130	0
엠	чfQ	29999130	0
엡	чfR	29999130	0
엣	чfT	29999130	0
엥	чfV	29999130	0
여	чgA	29999130	0
역	чgB	29999130	0
엮	чgC	29999130	0
연	чgE	29999130	0
열	чgI	29999130	0
엶	чgK	29999130	0
엷	чgL	29999130	0
염	чgQ	29999130	0
엽	чgR	29999130	0
엾	чgS	29999130	0
엿	чgT	29999130	0
였	чgU	29999130	0
영	чgV	29999130	0
옅	чgZ	29999130	0
옆	чg0	29999130	0
옇	чg1	29999130	0
예	чhA	29999130	0
옌	чhE	29999130	0
옐	чhI	29999130	0
옘	чhQ	29999130	0
옙	чhR	29999130	0
옛	чhT	29999130	0
옜	чhU	29999130	0
오	чiA	29999130	0
옥	чiB	29999130	0
온	чiE	29999130	0
올	чiI	29999130	0
옭	чiJ	29999130	0
옮	чiK	29999130	0
옰	чiM	29999130	0
옳	чiP	29999130	0
옴	чiQ	29999130	0
옵	чiR	29999130	0
옷	чiT	29999130	0
옹	чiV	29999130	0
옻	чiX	29999130	0
와	чjA	29999130	0
왁	чjB	29999130	0
완	чjE	29999130	0
왈	чjI	29999130	0
왐	чjQ	29999130	0
왑	чjR	29999130	0
왓	чjT	29999130	0
왔	чjU	29999130	0
왕	чjV	29999130	0
왜	чkA	29999130	0
왝	чkB	29999130	0
왠	чkE	29999130	0
왬	чkQ	29999130	0
왯	чkT	29999130	0
왱	чkV	29999130	0
외	чlA	29999130	0
왹	чlB	29999130	0
왼	чlE	29999130	0
욀	чlI	29999130	0
욈	чlQ	29999130	0
욉	чlR	29999130	0
욋	чlT	29999130	0
욍	чlV	29999130	0
요	чmA	29999130	0
욕	чmB	29999130	0
욘	чmE	29999130	0
욜	чmI	29999130	0
욤	чmQ	29999130	0
욥	чmR	29999130	0
욧	чmT	29999130	0
용	чmV	29999130	0
우	чnA	29999130	0
욱	чnB	29999130	0
운	чnE	29999130	0
울	чnI	29999130	0
욹	чnJ	29999130	0
욺	чnK	29999130	0
움	чnQ	29999130	0
웁	чnR	29999130	0
웃	чnT	29999130	0
웅	чnV	29999130	0
워	чoA	29999130	0
웍	чoB	29999130	0
원	чoE	29999130	0
월	чoI	29999130	0
웜	чoQ	29999130	0
웝	чoR	29999130	0
웠	чoU	29999130	0
웡	чoV	29999130	0
웨	чpA	29999130	0
웩	чpB	29999130	0
웬	чpE	29999130	0
웰	чpI	29999130	0
웸	чpQ	29999130	0
웹	чpR	29999130	0
웽	чpV	29999130	0
위	чqA	29999130	0
윅	чqB	29999130	0
윈	чqE	29999130	0
윌	чqI	29999130	0
윔	чqQ	29999130	0
윕	чqR	29999130	0
윗	чqT	29999130	0
윙	чqV	29999130	0
유	чrA	29999130	0
육	чrB	29999130	0
윤	чrE	29999130	0
율	чrI	29999130	0
윰	чrQ	29999130	0
윱	чrR	29999130	0
윳	чrT	29999130	0
융	чrV	29999130	0
윷	чrX	29999130	0
으	чsA	29999130	0
윽	чsB	29999130	0
은	чsE	29999130	0
을	чsI	29999130	0
읊	чsO	29999130	0
음	чsQ	29999130	0
읍	чsR	29999130	0
읏	чsT	29999130	0
응	чsV	29999130	0
읒	чsW	29999130	0
읓	чsX	29999130	0
읔	чsY	29999130	0
읕	чsZ	29999130	0
읖	чs0	29999130	0
읗	чs1	29999130	0
의	чtA	29999130	0
읜	чtE	29999130	0
읠	чtI	29999130	0
읨	чtQ	29999130	0
읫	чtT	29999130	0
이	чuA	29999130	0
익	чuB	29999130	0
인	чuE	29999130	0
일	чuI	29999130	0
읽	чuJ	29999130	0
읾	чuK	29999130	0
잃	чuP	29999130	0
임	чuQ	29999130	0
입	чuR	29999130	0
잇	чuT	29999130	0
있	чuU	29999130	0
잉	чuV	29999130	0
잊	чuW	29999130	0
잎	чu0	29999130	0
자	шaA	29999140	0
작	шaB	29999140	0
잔	шaE	29999140	0
잖	шaG	29999140	0
잗	шaH	29999140	0
잘	шaI	29999140	0
잚	шaK	29999140	0
잠	шaQ	29999140	0
잡	шaR	29999140	0
잣	шaT	29999140	0
잤	шaU	29999140	0
장	шaV	29999140	0
잦	шaW	29999140	0
재	шbA	29999140	0
잭	шbB	29999140	0
잰	шbE	29999140	0
잴	шbI	29999140	0
잼	шbQ	29999140	0
잽	шbR	29999140	0
잿	шbT	29999140	0
쟀	шbU	29999140	0
쟁	шbV	29999140	0
쟈	шcA	29999140	0
쟉	шcB	29999140	0
쟌	шcE	29999140	0
쟎	шcG	29999140	0
쟐	шcI	29999140	0
쟘	шcQ	29999140	0
쟝	шcV	29999140	0
쟤	шdA	29999140	0
쟨	шdE	29999140	0
쟬	шdI	29999140	0
저	шeA	29999140	0
적	шeB	29999140	0
전	шeE	29999140	0
절	шeI	29999140	0
젊	шeK	29999140	0
점	шeQ	29999140	0
접	шeR	29999140	0
젓	шeT	29999140	0
정	шeV	29999140	0
젖	шeW	29999140	0
제	шfA	29999140	0
젝	шfB	29999140	0
젠	шfE	29999140	0
젤	шfI	29999140	0
젬	шfQ	29999140	0
젭	шfR	29999140	0
젯	шfT	29999140	0
젱	шfV	29999140	0
져	шgA	29999140	0
젼	шgE	29999140	0
졀	шgI	29999140	0
졈	шgQ	29999140	0
졉	шgR	29999140	0
졋	шgT	29999140	0
졌	шgU	29999140	0
졍	шgV	29999140	0
졔	шhA	29999140	0
조	шiA	29999140	0
족	шiB	29999140	0
존	шiE	29999140	0
졸	шiI	29999140	0
졺	шiK	29999140	0
좀	шiQ	29999140	0
좁	шiR	29999140	0
좃	шiT	29999140	0
종	шiV	29999140	0
좆	шiW	29999140	0
좇	шiX	29999140	0
좋	шi1	29999140	0
좌	шjA	29999140	0
좍	шjB	29999140	0
좔	шjI	29999140	0
좝	шjR	29999140	0
좟	шjT	29999140	0
좡	шjV	29999140	0
좨	шkA	29999140	0
좼	шkU	29999140	0
좽	шkV	29999140	0
죄	шlA	29999140	0
죈	шlE	29999140	0
죌	шlI	29999140	0
죔	шlQ	29999140	0
죕	шlR	29999140	0
죗	шlT	29999140	0
죙	шlV	29999140	0
죠	шmA	29999140	0
죡	шmB	29999140	0
죤	шmE	29999140	0
죵	шmV	29999140	0
주	шnA	29999140	0
죽	шnB	29999140	0
준	шnE	29999140	0
줄	шnI	29999140	0
줅	шnJ	29999140	0
줆	шnK	29999140	0
줌	шnQ	29999140	0
줍	шnR	29999140	0
줏	шnT	29999140	0
중	шnV	29999140	0
줘	шoA	29999140	0
줫	шoT	29999140	0
줬	шoU	29999140	0
줭	шoV	29999140	0
줴	шpA	29999140	0
쥐	шqA	29999140	0
쥑	шqB	29999140	0
쥔	шqE	29999140	0
쥘	шqI	29999140	0
쥠	шqQ	29999140	0
쥡	шqR	29999140	0
쥣	шqT	29999140	0
쥬	шrA	29999140	0
쥰	шrE	29999140	0
쥴	шrI	29999140	0
쥼	шrQ	29999140	0
쥽	шrR	29999140	0
쥿	шrT	29999140	0
즈	шsA	29999140	0
즉	шsB	29999140	0
즌	шsE	29999140	0
즐	шsI	29999140	0
즘	шsQ	29999140	0
즙	шsR	29999140	0
즛	шsT	29999140	0
증	шsV	29999140	0
지	шuA	29999140	0
직	шuB	29999140	0
진	шuE	29999140	0
짇	шuH	29999140	0
질	шuI	29999140	0
짊	шuK	29999140	0
짐	шuQ	29999140	0
집	шuR	29999140	0
짓	шuT	29999140	0
징	шuV	29999140	0
짖	шuW	29999140	0
짙	шuZ	29999140	0
짚	шu0	29999140	0
짜	щaA	29999150	0
짝	щaB	29999150	0
짠	щaE	29999150	0
짢	щaG	29999150	0
짤	щaI	29999150	0
짧	щaL	29999150	0
짬	щaQ	29999150	0
짭	щaR	29999150	0
짯	щaT	29999150	0
짰	щaU	29999150	0
짱	щaV	29999150	0
째	щbA	29999150	0
짹	щbB	29999150	0
짼	щbE	29999150	0
쨀	щbI	29999150	0
쨈	щbQ	29999150	0
쨉	щbR	29999150	0
쨋	щbT	29999150	0
쨌	щbU	29999150	0
쨍	щbV	29999150	0
쨔	щcA	29999150	0
쨘	щcE	29999150	0
쨩	щcV	29999150	0
쩌	щeA	29999150	0
쩍	щeB	29999150	0
쩐	щeE	29999150	0
쩔	щeI	29999150	0
쩜	щeQ	29999150	0
쩝	щeR	29999150	0
쩟	щeT	29999150	0
쩠	щeU	29999150	0
쩡	щeV	29999150	0
쩨	щfA	29999150	0
쩽	щfV	29999150	0
쪄	щgA	29999150	0
쪘	щgU	29999150	0
쪼	щiA	29999150	0
쪽	щiB	29999150	0
쫀	щiE	29999150	0
쫄	щiI	29999150	0
쫌	щiQ	29999150	0
쫍	щiR	29999150	0
쫏	щiT	29999150	0
쫑	щiV	29999150	0
쫓	щiX	29999150	0
쫘	щjA	29999150	0
쫙	щjB	29999150	0
쫠	щjI	29999150	0
쫬	щjU	29999150	0
쫴	щkA	29999150	0
쬈	щkU	29999150	0
쬐	щlA	29999150	0
쬔	щlE	29999150	0
쬘	щlI	29999150	0
쬠	щlQ	29999150	0
쬡	щlR	29999150	0
쭁	щmV	29999150	0
쭈	щnA	29999150	0
쭉	щnB	29999150	0
쭌	щnE	29999150	0
쭐	щnI	29999150	0
쭘	щnQ	29999150	0
쭙	щnR	29999150	0
쭝	щnV	29999150	0
쭤	щoA	29999150	0
쭸	щoU	29999150	0
쭹	щoV	29999150	0
쮜	щqA	29999150	0
쮸	щrA	29999150	0
쯔	щsA	29999150	0
쯤	щsQ	29999150	0
쯧	щsT	29999150	0
쯩	щsV	29999150	0
찌	щuA	29999150	0
찍	щuB	29999150	0
찐	щuE	29999150	0
찔	щuI	29999150	0
찜	щuQ	29999150	0
찝	щuR	29999150	0
찡	щuV	29999150	0
찢	щuW	29999150	0
찧	щu1	29999150	0
차	ъaA	29999160	0
착	ъaB	29999160	0
찬	ъaE	29999160	0
찮	ъaG	29999160	0
찰	ъaI	29999160	0
참	ъaQ	29999160	0
찹	ъaR	29999160	0
찻	ъaT	29999160	0
찼	ъaU	29999160	0
창	ъaV	29999160	0
찾	ъaW	29999160	0
채	ъbA	29999160	0
책	ъbB	29999160	0
챈	ъbE	29999160	0
챌	ъbI	29999160	0
챔	ъbQ	29999160	0
챕	ъbR	29999160	0
챗	ъbT	29999160	0
챘	ъbU	29999160	0
챙	ъbV	29999160	0
챠	ъcA	29999160	0
챤	ъcE	29999160	0
챦	ъcG	29999160	0
챨	ъcI	29999160	0
챰	ъcQ	29999160	0
챱	ъcR	29999160	0
챳	ъcT	29999160	0
챵	ъcV	29999160	0
처	ъeA	29999160	0
척	ъeB	29999160	0
천	ъeE	29999160	0
철	ъeI	29999160	0
첨	ъeQ	29999160	0
첩	ъeR	29999160	0
첫	ъeT	29999160	0
첬	ъeU	29999160	0
청	ъeV	29999160	0
